dataset               , model        , metric    , n_seeds, rel_diff_seed_%     , t_pvalue              , wilcoxon_pvalue, n_users_total, rel_diff_user_%     , ci_lo_pool             , ci_hi_pool             , p_boot_pool, cohens_d_pool         , seeds_sig_pos, seeds_sig_neg
steam-3k              , IA-SASRec-Val, ndcg@100  ,       5, -1.1032531824611072 , 0.4965983310357394    ,          0.625 ,         12525, -1.114715776467447  , -0.0021378567364142916 , 0.000473567485173064   ,      0.209 , -0.010862763493146457 ,             0,             1
steam-3k              , IA-SASRec-Val, ndcg@20   ,       5, -6.215722120658133  , 0.07103679967945795   ,          0.0625,         12525, -6.2710854835190135 , -0.0041442087357712555 , -0.0013531150189262148 ,      0.0005, -0.03398153032090366  ,             0,             2
steam-3k              , IA-SASRec-Val, ndcg@50   ,       5, -3.691161530646804  , 0.11144303186444728   ,          0.125 ,         12525, -3.659102777283378  , -0.003452697647299424  , -0.0009598756725541203 ,      0.0005, -0.02969874709245905  ,             0,             2
steam-3k              , IA-SASRec-Val, recall@10 ,       5, -4.043048283885986  , 0.5123132383986158    ,          0.8125,         12525, -4.0650406504065035 , -0.006227544910179641  , 0.0003992015968063872  ,      0.097 , -0.01469466285135713  ,             0,             1
steam-3k              , IA-SASRec-Val, recall@100,       5, 4.228914710299578   , 0.14730130522218066   ,          0.125 ,         12525, 4.22846323761439    , 0.005826347305389222   , 0.015568862275449102   ,      0.0005, 0.03729585833551413   ,             2,             0
steam-3k              , IA-SASRec-Val, recall@20 ,       5, -1.5390534821085016 , 0.8243134618531133    ,          1.0   ,         12525, -1.5360983102918584 , -0.005668662674650699  , 0.0023173652694610672  ,      0.401 , -0.006977220410611876 ,             2,             3
steam-3k              , IA-SASRec-Val, recall@50 ,       5, 1.2522163120567442  , 0.6830517298511128    ,          0.625 ,         12525, 1.2383900928792566  , -0.001996007984031936  , 0.006227544910179641   ,      0.309 , 0.009234689873625497  ,             2,             2
steam-8k              , IA-SASRec-Add, mrr@10    ,       5, -2.5326797385620905 , 0.6003891395655621    ,          0.625 ,         37025, -2.466309746138887  , -0.0014187188514838752 , 0.0002533176853906086  ,      0.169 , -0.0071353548586786004,             1,             1
steam-8k              , IA-SASRec-Add, mrr@100   ,       5, -2.0087884494664165 , 0.6216608096170204    ,          0.625 ,         37025, -1.9822151428735235 , -0.0014301764428845396 , 0.00019035532902396906 ,      0.128 , -0.007805045738523391 ,             1,             2
steam-8k              , IA-SASRec-Add, mrr@20    ,       5, -2.5955299206921407 , 0.5728601617946213    ,          0.625 ,         37025, -2.599505161941743  , -0.0015376849280161983 , 0.00010447473454852249 ,      0.087 , -0.008758908157435387 ,             1,             2
steam-8k              , IA-SASRec-Add, mrr@50    ,       5, -2.032786885245903  , 0.624159641545564     ,          0.625 ,         37025, -1.9813157668357295 , -0.0013932651720236383 , 0.000227348515775524   ,      0.15  , -0.007438109448534518 ,             1,             1
steam-8k              , IA-SASRec-Add, ndcg@10   ,       5, -1.3758943313153484 , 0.6181855606782465    ,          0.625 ,         37025, -1.3679330648223487 , -0.0014257686976431084 , 0.00048215055970529566 ,      0.3   , -0.005237348285790442 ,             1,             1
steam-8k              , IA-SASRec-Add, ndcg@100  ,       5, -0.6844292349058902 , 0.7014699942712928    ,          0.625 ,         37025, -0.6473000471397057 , -0.0014246780102779345 , 0.00030199540879501785 ,      0.233 , -0.0062643501583582615,             1,             1
steam-8k              , IA-SASRec-Add, ndcg@20   ,       5, -1.8602728400165316 , 0.49705488819381843   ,          0.4375,         37025, -1.878997207585592  , -0.0018313983332103219 , -3.1387942541850136e-06,      0.05  , -0.010023999079581946 ,             1,             1
steam-8k              , IA-SASRec-Add, ndcg@50   ,       5, -0.3039513677811553 , 0.8729402354849567    ,          0.625 ,         37025, -0.3201324596731156 , -0.001073052582861487  , 0.0006574429146659446  ,      0.653 , -0.0024060170237405897,             1,             1
steam-8k              , IA-SASRec-Add, recall@10 ,       5, -0.10534632604687849, 0.9212207679041349    ,          1.0   ,         37025, -0.1422475106685633 , -0.0021336934503713707 , 0.0018642808912896654  ,      0.931 , -0.0005466665632709941,             0,             0
steam-8k              , IA-SASRec-Add, recall@100,       5, -0.05783318339545122, 0.9588977807431401    ,          1.0   ,         37025, -0.06942034015966679, -0.0032680621201890614 , 0.002620526671168126   ,      0.864 , -0.0007310830192192352,             2,             2
steam-8k              , IA-SASRec-Add, recall@20 ,       5, -1.3559322033898293 , 0.29414900605171      ,          0.4375,         37025, -1.3731473408892765 , -0.003916272788656313  , 0.000513166779203241   ,      0.132 , -0.007537260700283221 ,             0,             1
steam-8k              , IA-SASRec-Add, recall@50 ,       5, 0.838752238243329   , 0.2793001247313358    ,          0.3125,         37025, 0.8271824891829982  , -0.001026333558406482  , 0.004564483457123565   ,      0.212 , 0.006401124230067537  ,             1,             0
steam-8k              , IA-SASRec-Mul, mrr@10    ,       5, -1.3071895424836553 , 0.7152500262204439    ,          0.625 ,         37025, -1.3622018882492286 , -0.0011603667620548109 , 0.0005018230925050632  ,      0.453 , -0.003967372183351908 ,             1,             1
steam-8k              , IA-SASRec-Mul, mrr@100   ,       5, -0.5649717514124325 , 0.8403379468777872    ,          0.625 ,         37025, -0.6071104612095315 , -0.0009756923139977668 , 0.0006195087045490328  ,      0.65  , -0.0024120079774328424,             1,             0
steam-8k              , IA-SASRec-Mul, mrr@20    ,       5, -1.0814708002883933 , 0.7260899835356927    ,          0.625 ,         37025, -1.0477373197429707 , -0.0010845713683387687 , 0.0005287230787200997  ,      0.49  , -0.003563051823717003 ,             1,             1
steam-8k              , IA-SASRec-Mul, mrr@50    ,       5, -0.7868852459016369 , 0.7815096805163371    ,          0.625 ,         37025, -0.7393140894439464 , -0.0010039707593384694 , 0.0005885647799010067  ,      0.599 , -0.0027999885493922337,             1,             0
steam-8k              , IA-SASRec-Mul, ndcg@10   ,       5, -1.9262520638414913 , 0.4242347338928842    ,          0.4375,         37025, -1.8355764514779844 , -0.001652053788351358  , 0.0002641397372268868  ,      0.196 , -0.007006123702126552 ,             1,             1
steam-8k              , IA-SASRec-Mul, ndcg@100  ,       5, 0.21999511121974677 , 0.8604552279835459    ,          0.8125,         37025, 0.25018446948059353 , -0.000677269681358712  , 0.0010380579102575414  ,      0.656 , 0.0024391144643713444 ,             1,             0
steam-8k              , IA-SASRec-Mul, ndcg@20   ,       5, -1.1575031004547323 , 0.5062246343993039    ,          0.625 ,         37025, -1.157825594485362  , -0.001460512182841979  , 0.00034362323408998295 ,      0.211 , -0.006196931840200842 ,             1,             1
steam-8k              , IA-SASRec-Mul, ndcg@50   ,       5, -0.3039513677811553 , 0.8033326066306482    ,          0.625 ,         37025, -0.28718943480203063, -0.0011131603205200775 , 0.0007072632782563909  ,      0.658 , -0.0021791403021529654,             1,             0
steam-8k              , IA-SASRec-Mul, recall@10 ,       5, -2.3702923360547823 , 0.06240028546805949   ,          0.125 ,         37025, -2.3826458036984355 , -0.003916272788656313  , 0.00018906144496961513 ,      0.081 , -0.00906043360445046  ,             0,             0
steam-8k              , IA-SASRec-Mul, recall@100,       5, 0.8996272972625634  , 0.3599632867681169    ,          0.4375,         37025, 0.9024644220756682  , -0.00016205266711681298, 0.005914922349763673   ,      0.066 , 0.009534035010119271  ,             1,             0
steam-8k              , IA-SASRec-Mul, recall@20 ,       5, -1.194511702986278  , 0.19185398423595587   ,          0.3125,         37025, -1.1987794245858763 , -0.0037272113436866983 , 0.0008642808912896692  ,      0.2   , -0.006542076532682093 ,             0,             0
steam-8k              , IA-SASRec-Mul, recall@50 ,       5, 0.16021110168692934 , 0.7592648742036492    ,          1.0   ,         37025, 0.15271061338763045 , -0.0024307900067521947 , 0.0031600270087778527  ,      0.846 , 0.0012060004278075073 ,             0,             0
steam-8k              , IA-SASRec-Val, mrr@10    ,       5, -4.330065359477123  , 0.135414719919231     ,          0.1875,         37025, -4.291591042340566  , -0.0017181524173927956 , -0.00036840750029473957,      0.003 , -0.0159076487188979   ,             0,             3
steam-8k              , IA-SASRec-Val, mrr@100   ,       5, -3.3898305084745797 , 0.12726872693559124   ,          0.1875,         37025, -3.3961296445425955 , -0.0017066817256037807 , -0.00045034482729792416,      0.002 , -0.017192081322692412 ,             0,             3
steam-8k              , IA-SASRec-Val, mrr@20    ,       5, -3.5328046142754164 , 0.16636015067551385   ,          0.1875,         37025, -3.49876295041017   , -0.001610712106585612  , -0.0003126440138542895 ,      0.006 , -0.015157963630483396 ,             0,             3
steam-8k              , IA-SASRec-Val, mrr@50    ,       5, -3.475409836065573  , 0.12533107731284218   ,          0.1875,         37025, -3.3442876160155275 , -0.0016408488348746272 , -0.0003751102839447585 ,      0.004 , -0.01614161282265115  ,             0,             3
steam-8k              , IA-SASRec-Val, ndcg@10   ,       5, -3.4672537149146905 , 0.10317532222276782   ,          0.125 ,         37025, -3.4523768485740542 , -0.0020107126697978908 , -0.0005042615853238252 ,      0.0005, -0.016648805555312243 ,             0,             2
steam-8k              , IA-SASRec-Val, ndcg@100  ,       5, -2.2977267171840636 , 0.008945968399873324  ,          0.0625,         37025, -2.2255556017416063 , -0.0024996261710488895 , -0.0011651602939477877 ,      0.0005, -0.027543134768615106 ,             0,             4
steam-8k              , IA-SASRec-Val, ndcg@20   ,       5, -2.1083092186854047 , 0.1571912739215838    ,          0.1875,         37025, -2.1296992573971223 , -0.0017797792896629813 , -0.000281951683249294  ,      0.005 , -0.014401782380694738 ,             0,             1
steam-8k              , IA-SASRec-Val, ndcg@50   ,       5, -1.854103343465048  , 0.06723696752011835   ,          0.0625,         37025, -1.8746730574856207 , -0.0019260592646864355 , -0.000551757263873511  ,      0.001 , -0.01807474822040462  ,             0,             1
steam-8k              , IA-SASRec-Val, recall@10 ,       5, -2.580984988148536  , 0.1545359867740291    ,          0.1875,         37025, -2.59601706970128   , -0.0037812288993923026 , -0.00024240378122890308,      0.024 , -0.011614928622252357 ,             0,             2
steam-8k              , IA-SASRec-Val, recall@100,       5, -1.741421411129672  , 0.1060296821237793    ,          0.125 ,         37025, -1.7355085039916698 , -0.00799527346387576   , -0.0028892640108035147 ,      0.0005, -0.021593404027268483 ,             0,             3
steam-8k              , IA-SASRec-Val, recall@20 ,       5, -0.952380952380953  , 0.18500724142385003   ,          0.3125,         37025, -0.9808195292066261 , -0.003133018230925051  , 0.0008102633355840649  ,      0.225 , -0.006243652803637781 ,             0,             0
steam-8k              , IA-SASRec-Val, recall@50 ,       5, -0.9424182452172256 , 0.25240054869684614   ,          0.4375,         37025, -0.9544413336726901 , -0.004268062120189061  , 0.00029777177582714017 ,      0.09  , -0.008888641263229384 ,             0,             1
